gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
female,1981.0,100.0,0.0,1430.49,1.0,0.0,0.0,0.0,0.0,100.0,0.0,3154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,16508.13,3.0,0.0,0.0,0.0,0.0,14674.47,4.0,16577.01,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1973.0,100.0,0.0,2275.0,1.0,100.0,0.0,9474.7,2.0,100.0,0.0,8819.53,1.0,100.0,0.0,6059.86,1.0,100.0,0.0,2245.63,1.0,100.0,0.0,7578.57,2.0,100.0,0.0,3693.67,1.0,0.0,0.0,0.0,0.0,100.0,0.0,8441.98,1.0,100.0,0.0,7721.59,1.0,100.0,0.0,10492.54,1.0,1772.5,1.0,9955.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1988.0,100.0,0.0,7188.96,3.0,467.5,1.0,15983.04,3.0,5842.75,4.0,5842.75,4.0,871.0,2.0,16547.11,5.0,6367.77,1.0,14814.36,2.0,2127.97,2.0,17717.49,4.0,3889.77,1.0,19428.43,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20593.66,2.0,26997.19,3.0,2057.5,1.0,2057.5,1.0,10388.8,2.0,10388.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
female,1961.0,100.0,0.0,8312.38,1.0,1543.0,1.0,1708.0,2.0,2112.97,1.0,3125.47,2.0,7707.46,1.0,7707.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.14,1.0,1072.14,2.0,100.0,0.0,1885.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3172.33,1.0,3172.33,1.0,100.0,0.0,1338.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1990.0,100.0,0.0,358.75,1.0,2252.5,1.0,2252.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,1.0,4055.98,4.0,100.0,0.0,4930.0,3.0,100.0,0.0,6402.15,7.0,100.0,0.0,2126.5,3.0,527.5,1.0,3253.69,3.0,100.0,0.0,1060.75,1.0,100.0,0.0,781.0,1.0,2337.4,2.0,2736.4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1986.0,7904.2,1.0,11220.3,4.0,0.0,0.0,0.0,0.0,100.0,0.0,2628.25,2.0,1883.17,1.0,11697.36,5.0,100.0,0.0,16563.1,3.0,0.0,0.0,0.0,0.0,100.0,0.0,1960.66,1.0,100.0,0.0,2781.25,1.0,6106.0,1.0,6106.0,1.0,3312.61,1.0,3312.61,1.0,0.0,0.0,0.0,0.0,1950.43,1.0,1950.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1956.0,4708.64,4.0,12323.47,8.0,2251.12,4.0,19348.96,10.0,3956.71,2.0,11188.96,7.0,2442.88,2.0,15478.97,7.0,1560.4,2.0,8841.43,7.0,7644.87,4.0,17727.39,13.0,7294.63,5.0,7932.13,6.0,100.0,0.0,7064.5,3.0,1272.07,1.0,3896.08,3.0,0.0,0.0,0.0,0.0,100.0,0.0,5860.18,3.0,100.0,0.0,872.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1939.0,100.0,0.0,22834.84,9.0,1563.0,2.0,15409.42,12.0,601.33,1.0,31903.98,14.0,11742.16,4.0,30260.68,11.0,3008.01,1.0,14497.78,7.0,100.0,0.0,20181.15,12.0,100.0,0.0,18082.95,3.0,100.0,0.0,14539.45,7.0,812.5,1.0,29389.23,13.0,100.0,0.0,1660.13,1.0,100.0,0.0,22949.35,10.0,100.0,0.0,23233.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0,0.0,0.0,0.0,0.0,8814.19,1.0,8814.19,1.0,0.0,0.0,0.0,0.0,6544.89,1.0,6544.89,1.0,0.0,0.0,0.0,0.0,355.0,1.0,355.0,1.0,0.0,0.0,0.0,0.0,15259.11,3.0,15259.11,3.0,11544.66,1.0,11544.66,1.0,14490.55,2.0,16103.05,3.0,11189.1,1.0,11189.1,1.0,11452.97,1.0,15173.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1976.0,0.0,0.0,0.0,0.0,17700.4,2.0,17700.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4694.05,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8627.23,3.0,9437.23,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
female,1986.0,3081.1,1.0,18948.16,3.0,739.18,1.0,4394.26,2.0,1165.0,1.0,1165.0,1.0,5664.68,3.0,9788.86,5.0,3608.92,2.0,12916.69,4.0,100.0,0.0,22596.51,8.0,2512.0,2.0,14369.26,7.0,100.0,0.0,775.0,1.0,935.5,1.0,35974.32,9.0,1287.73,2.0,22217.44,6.0,100.0,0.0,28365.97,5.0,100.0,0.0,6819.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0218472853128,100.0,0.0,1699.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4028.5,1.0,520.0,1.0,520.0,1.0,100.0,0.0,2235.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2267.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
male,1983.0,20391.9,6.0,48426.31,13.0,6663.04,3.0,13004.64,11.0,7068.43,3.0,18539.41,15.0,2484.21,5.0,7984.95,13.0,6847.02,5.0,11106.41,10.0,3485.42,3.0,11920.74,11.0,6005.86,3.0,14317.2,11.0,355.0,1.0,19306.14,14.0,3298.24,3.0,16497.93,14.0,4885.29,3.0,11570.79,9.0,8102.34,5.0,14513.68,15.0,6512.82,4.0,13908.19,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1985.0,100.0,0.0,203.45,1.0,100.0,0.0,4966.41,1.0,100.0,0.0,10582.87,5.0,100.0,0.0,1281.63,1.0,100.0,0.0,8576.07,5.0,0.0,0.0,0.0,0.0,100.0,0.0,1338.31,2.0,0.0,0.0,0.0,0.0,715.0,1.0,2048.47,2.0,4475.17,1.0,4475.17,1.0,449.5,1.0,9747.55,5.0,5964.92,3.0,6609.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1979.0,100.0,0.0,15002.68,3.0,181.0,1.0,1832.43,5.0,1644.54,1.0,14717.99,3.0,13557.42,1.0,16868.95,2.0,100.0,0.0,17044.07,4.0,100.0,0.0,1935.52,3.0,31588.07,3.0,31588.07,3.0,471.52,1.0,471.52,1.0,11172.51,1.0,11172.51,1.0,100.0,0.0,13887.78,3.0,100.0,0.0,14700.88,2.0,14930.19,1.0,29653.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1985.0,0.0,0.0,0.0,0.0,100.0,0.0,1975.0,1.0,5065.77,1.0,5065.77,1.0,0.0,0.0,0.0,0.0,100.0,0.0,580.0,1.0,0.0,0.0,0.0,0.0,424.0,1.0,8994.79,2.0,100.0,0.0,12871.9,5.0,1573.0,2.0,5642.5,3.0,2132.5,3.0,2537.5,4.0,4690.56,4.0,4690.56,4.0,2778.22,3.0,6337.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1994.0,0.0,0.0,0.0,0.0,100.0,0.0,640.0,1.0,0.0,0.0,0.0,0.0,796.75,1.0,1130.5,2.0,100.0,0.0,652.0,1.0,100.0,0.0,1236.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
female,1972.0,1980.37,1.0,2795.94,2.0,100.0,0.0,2878.81,4.0,1105.0,2.0,6088.0,6.0,100.0,0.0,8787.67,5.0,100.0,0.0,6343.75,5.0,4066.0,1.0,7244.22,4.0,100.0,0.0,9741.25,10.0,100.0,0.0,8970.25,3.0,3045.25,1.0,8657.43,5.0,100.0,0.0,7800.47,3.0,1307.5,1.0,5245.75,6.0,3469.75,1.0,3469.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4346.61,2.0,100.0,0.0,4008.13,1.0,865.0,1.0,1240.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,574.17,1.0,100.0,0.0,1413.24,1.0,100.0,0.0,2299.4,1.0,3665.29,1.0,4780.81,3.0,510.31,1.0,6003.03,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15640.0,4.0,3332.5,4.0,11335.39,14.0,100.0,0.0,12422.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4072.15,7.0,100.0,0.0,3254.26,10.0,167.5,1.0,4413.73,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1972.0,1781.5,2.0,3910.0,4.0,100.0,0.0,1862.5,3.0,100.0,0.0,6898.0,4.0,100.0,0.0,4247.5,3.0,1264.75,2.0,2027.5,3.0,100.0,0.0,5029.45,2.0,3347.9,2.0,9104.91,7.0,3204.85,1.0,3204.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,1000.0,1.0,100.0,0.0,2155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1976.0,100.0,0.0,1603.0,2.0,100.0,0.0,5083.17,2.0,3436.84,2.0,3436.84,2.0,10154.11,2.0,10154.11,2.0,100.0,0.0,2503.0,1.0,2545.0,1.0,2545.0,1.0,100.0,0.0,7566.16,2.0,755.5,1.0,755.5,1.0,100.0,0.0,700.0,1.0,100.0,0.0,3712.0,1.0,100.0,0.0,1883.5,1.0,677.5,1.0,902.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1964.0,2992.0,3.0,9764.5,6.0,3496.48,1.0,3878.98,2.0,100.0,0.0,2327.22,1.0,650.17,1.0,2536.92,2.0,685.0,1.0,685.0,1.0,1667.35,2.0,1667.35,2.0,1067.5,1.0,3192.55,3.0,0.0,0.0,0.0,0.0,100.0,0.0,1184.8,1.0,362.5,1.0,10804.54,2.0,100.0,0.0,2033.5,2.0,4602.63,4.0,4917.63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1965.0,20077.47,4.0,20077.47,4.0,24056.22,5.0,24056.22,5.0,15451.87,4.0,19317.93,6.0,17872.42,4.0,27757.03,7.0,15137.59,3.0,27285.94,5.0,16443.0,3.0,27710.11,10.0,28490.0,7.0,28490.0,7.0,26438.26,5.0,26438.26,5.0,21355.87,5.0,33762.35,7.0,21424.75,7.0,23122.02,8.0,19857.39,5.0,24506.79,11.0,24741.49,5.0,30610.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,44645.47,9.0,44645.47,9.0,45208.42,4.0,46828.42,6.0,15900.01,3.0,28728.75,6.0,14214.64,4.0,25628.34,8.0,16793.73,3.0,22828.61,7.0,0.0,0.0,0.0,0.0,5545.99,2.0,14688.34,5.0,1064.5,1.0,1694.5,2.0,2955.07,1.0,2955.07,1.0,13452.54,6.0,13752.34,7.0,1952.97,1.0,2184.24,2.0,10816.91,1.0,13878.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1953.0,100.0,0.0,14367.6,2.0,1982.5,1.0,20134.78,2.0,100.0,0.0,25597.05,1.0,100.0,0.0,10730.05,2.0,100.0,0.0,22244.5,1.0,100.0,0.0,4007.5,1.0,100.0,0.0,29838.7,3.0,0.0,0.0,0.0,0.0,100.0,0.0,13210.45,1.0,25116.63,2.0,26972.53,3.0,16354.75,1.0,16857.25,2.0,100.0,0.0,343.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1961.0,11277.36,2.0,16682.49,5.0,16233.12,3.0,39435.87,12.0,1365.09,2.0,1898.04,3.0,13213.89,5.0,23745.66,11.0,10092.46,3.0,20559.11,7.0,7268.56,3.0,26610.07,11.0,100.0,0.0,15187.06,7.0,3411.67,4.0,28234.63,9.0,11210.86,2.0,29641.84,7.0,2655.13,2.0,26274.64,10.0,2286.37,1.0,24385.24,7.0,20756.65,3.0,36273.01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1980.0,3667.0,1.0,3802.0,2.0,5754.0,3.0,5754.0,3.0,3745.78,1.0,3745.78,1.0,8704.0,3.0,12296.8,4.0,2500.78,1.0,4128.88,2.0,3514.12,1.0,3514.12,1.0,100.0,0.0,1958.47,1.0,1943.02,1.0,9843.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.5,1.0,1736.5,1.0,2597.07,2.0,2597.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,948.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1.0,595.0,2.0,2227.0,1.0,2227.0,1.0,100.0,0.0,250.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
male,1955.0,1125.96,2.0,6029.16,10.0,2107.96,4.0,4135.2,10.0,1348.11,2.0,2422.11,6.0,3299.1,3.0,17416.44,9.0,1228.89,3.0,9878.07,10.0,5539.24,3.0,8229.13,9.0,4809.04,7.0,13177.86,26.0,1636.9,8.0,10846.69,27.0,2496.06,6.0,13761.43,30.0,2784.45,5.0,8769.24,24.0,1802.22,6.0,14119.02,19.0,2817.45,6.0,8196.45,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0,2261.14,1.0,2261.14,1.0,0.0,0.0,0.0,0.0,12755.74,1.0,15976.31,3.0,0.0,0.0,0.0,0.0,15824.56,2.0,15824.56,2.0,4829.59,1.0,4829.59,1.0,0.0,0.0,0.0,0.0,4658.71,2.0,4658.71,2.0,100.0,0.0,3786.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5498.77,1.0,5498.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
female,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.71,1.0,4165.38,4.0,643.0,1.0,643.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,1.0,3547.84,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
female,1989.0,0.0,0.0,0.0,0.0,2792.5,2.0,2792.5,2.0,2651.5,1.0,3581.39,2.0,819.25,1.0,2272.39,3.0,2264.27,1.0,3705.02,3.0,1774.0,1.0,5516.49,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2552.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
male,1989.0,0.0,0.0,0.0,0.0,100.0,0.0,490.0,1.0,100.0,0.0,1045.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.5,1.0,302.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
male,1993.0,6948.99,6.0,10482.27,10.0,16315.38,5.0,21813.76,9.0,8051.17,3.0,9572.8,4.0,6204.45,3.0,6204.45,3.0,3301.23,3.0,3301.23,3.0,6681.84,3.0,7154.34,4.0,1763.26,2.0,3980.74,7.0,420.85,1.0,1194.48,4.0,2584.33,2.0,6061.54,7.0,4922.52,4.0,7356.52,7.0,10014.64,3.0,10928.14,7.0,12133.89,2.0,13489.35,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1968.0,0.0,0.0,0.0,0.0,1891.18,1.0,11742.43,2.0,100.0,0.0,1645.0,2.0,367.86,1.0,19061.55,3.0,8037.03,5.0,22874.01,10.0,0.0,0.0,0.0,0.0,1975.0,2.0,4808.5,3.0,5944.93,2.0,15696.27,5.0,100.0,0.0,2303.5,2.0,10367.68,4.0,20115.09,8.0,2229.85,2.0,9485.79,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1987.0,0.0,0.0,0.0,0.0,727.6,1.0,727.6,1.0,758.5,1.0,758.5,1.0,0.0,0.0,0.0,0.0,4640.5,4.0,12092.5,5.0,2362.0,1.0,4796.5,2.0,262.0,1.0,262.0,1.0,1426.0,1.0,1426.0,1.0,2308.0,1.0,2308.0,1.0,2675.68,2.0,5020.18,6.0,1935.72,1.0,2207.94,2.0,1133.5,2.0,3329.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9576.37,1.0,100.0,0.0,5191.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10395.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9713.82,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
male,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.5,1.0,6328.16,5.0,5335.2,4.0,7556.55,6.0,1427.5,2.0,3046.84,4.0,12415.96,8.0,17577.94,11.0,1826.27,2.0,4840.0,4.0,17505.2,3.0,54473.83,12.0,1450.0,1.0,7190.2,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1176.82,1.0,100.0,0.0,2731.6,1.0,953.68,3.0,953.68,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1989.0,7446.54,2.0,7446.54,2.0,1715.32,1.0,1715.32,1.0,9509.89,2.0,9989.89,3.0,5850.52,3.0,8247.58,4.0,100.0,0.0,2676.1,1.0,5111.53,1.0,6186.72,2.0,12659.16,1.0,12659.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4367.26,1.0,4367.26,1.0,5466.12,2.0,5466.12,2.0,100.0,0.0,1581.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
male,1966.0,745.75,2.0,2197.75,7.0,1642.0,3.0,4642.87,10.0,1650.25,4.0,5977.05,16.0,2448.63,2.0,10398.03,10.0,2051.5,3.0,3326.5,8.0,362.5,1.0,2925.3,9.0,1188.25,3.0,4717.0,10.0,343.0,2.0,3592.0,10.0,3598.0,4.0,4264.0,9.0,1783.75,5.0,5867.5,13.0,527.5,1.0,5435.5,12.0,1522.0,6.0,4931.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1957.0,1623.3,3.0,5572.32,8.0,1060.48,1.0,3032.85,4.0,100.0,0.0,3373.51,6.0,439.24,1.0,4539.6,6.0,100.0,0.0,5496.73,5.0,842.5,1.0,5646.16,5.0,850.0,1.0,2408.2,4.0,100.0,0.0,1734.77,2.0,4591.43,3.0,6451.48,5.0,5372.71,5.0,7574.4,10.0,4766.5,4.0,6552.63,8.0,6796.86,5.0,8180.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1965.0,6432.75,2.0,27662.1,6.0,100.0,0.0,26657.47,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3083.5,1.0,100.0,0.0,1957.0,1.0,9494.52,1.0,41268.39,4.0,100.0,0.0,10606.02,1.0,100.0,0.0,6862.3,1.0,100.0,0.0,19445.34,2.0,370.0,1.0,33142.92,4.0,100.0,0.0,4217.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2235.09,2.0,100.0,0.0,3217.75,3.0,100.0,0.0,685.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,1149.07,2.0,100.0,0.0,910.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2297.26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
female,1981.0,27939.06,3.0,35772.85,7.0,10352.58,5.0,19579.98,11.0,19088.59,2.0,22808.94,5.0,10059.72,5.0,22926.22,13.0,19158.43,5.0,33351.97,11.0,35589.52,3.0,40534.98,5.0,24829.54,4.0,32967.87,6.0,13636.59,2.0,21286.87,5.0,44138.59,5.0,44138.59,5.0,40219.85,6.0,50605.18,10.0,41796.04,4.0,60604.32,10.0,55959.81,6.0,56357.31,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1968.0,1931.74,3.0,14327.72,13.0,3131.82,4.0,17784.6,17.0,1268.44,2.0,11638.53,8.0,100.0,0.0,557.5,2.0,481.0,2.0,6878.72,7.0,1988.19,3.0,1988.19,3.0,1105.47,1.0,1811.95,2.0,987.64,2.0,1918.18,6.0,100.0,0.0,4798.11,2.0,150.57,1.0,150.57,1.0,1827.88,2.0,2608.87,3.0,6253.03,4.0,12469.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,715.0,2.0,715.0,2.0,100.0,0.0,1652.5,1.0,441.99,1.0,3182.19,2.0,100.0,0.0,1742.07,1.0,100.0,0.0,286.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,5965.0,3.0,2272.44,1.0,2392.44,2.0,0.0,0.0,0.0,0.0,100.0,0.0,607.0,3.0,3145.0,1.0,3145.0,1.0,462.34,1.0,514.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1990.0,475.0,1.0,475.0,1.0,0.0,0.0,0.0,0.0,325.0,1.0,325.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.69,1.0,910.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
male,1975.0,4513.03,1.0,5176.78,2.0,9169.27,3.0,9649.27,4.0,1593.25,1.0,7312.02,3.0,6879.34,4.0,9539.92,6.0,8405.16,4.0,19357.8,6.0,4387.43,4.0,4387.43,4.0,12912.37,5.0,13677.37,7.0,2625.77,2.0,8543.59,4.0,9759.07,5.0,10141.57,6.0,7571.11,4.0,8847.21,5.0,100.0,0.0,8465.31,1.0,15758.43,5.0,15758.43,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2747.5,3.0,100.0,0.0,415.0,1.0,100.0,0.0,3542.5,2.0,0.0,0.0,0.0,0.0,100.0,0.0,2687.5,1.0,2785.0,4.0,3812.5,6.0,3692.5,3.0,3692.5,3.0,707.5,1.0,4274.5,4.0,100.0,0.0,3130.0,5.0,5002.75,3.0,13492.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6908.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2872.74,1.0,100.0,0.0,1375.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
